,osm_way_id,osm_start_node_id,osm_end_node_id
9295918,219916732,42889085,1399255188
9296155,222788031,43021410,43021413
9296167,222788031,43020397,43021413
9296177,46588495,60929091,60926791
9296485,538831851,60926787,60926791
9297223,46111610,595314120,42433256
9297562,47801301,5591684344,5591684345
9297580,221597957,1942054950,1942054939
9297799,46594839,42783552,42757552
9298238,587061874,5608272469,1544756357
9298440,587061873,42746781,1544756357
9298843,198924655,42832512,42866368
9299573,198924758,42820842,42866368
9299691,46420276,42860580,42866368
9300434,5705675,42880280,42866368
9300437,5714310,42961823,42960327
9300459,5714310,42972467,42960327
9300502,216937809,42810860,42804084
9300505,565520736,1701253417,42804084
9300519,420314367,42837820,42837823
9300811,420314355,5488701103,42837823
9300916,586133542,2353486635,42724411
9301404,46684000,5488136883,42724411
9301933,5681525,42530295,42510966
9301936,5679453,42510963,42510966
9301965,5681525,42517658,42510966
9301969,5679453,42470120,42510966
9301973,528709339,42893827,5488709634
9301980,528709339,42932328,5488709634
9302122,545471538,42491322,42491254
9302127,273202152,42460576,2584020735
9302329,273202152,42467313,2584020735
9302379,46868317,448095929,448095928
9302969,46240372,42435234,42435231
9303008,196117086,42439490,42435231
9303733,5710105,42871591,42900096
9303743,658318199,42757756,5329476995
9303842,658318199,42754959,5329476995
9303917,620195688,42905461,42905468
9303926,379499859,42515304,42467525
9304310,379499859,5488344403,42467525
9304473,168172309,42885332,42909342
9304479,168172309,42894579,42909342
9304594,125981774,5607992549,2797812557
9304606,5704714,42848203,42834866
9304607,5699498,42767900,42743601
9304610,587355678,370897167,370898177
9305354,224088625,5487719322,2816691803
9306011,224088625,42739385,2816691803
9306719,5698077,5487719492,2816691803
9306824,580129326,42512406,42497100
9306829,420599173,2550938824,42984894
9307079,420599173,42963410,42984894
9307151,46334605,42440449,3683163348
9307775,46334605,588455697,3683163348
9308486,46933397,5287043125,5287043146
9309003,275118965,2797745481,4880496076
9309073,270700724,42837569,2757109823
9309154,420393515,42837563,2757109823
9309314,581450520,5396155895,2757109823
9309481,270694715,4203282918,2757109823
9310113,222268292,42485889,42508980
9310118,221600626,42899570,42899574
9310540,221600626,42899577,42899574
9310947,36806681,427842145,427842144
9311625,93805958,42817028,42817024
9311696,32961932,3785532381,3785532382
9312409,5669236,42428052,3785532382
9313074,219971369,42927060,42854333
9313128,219971369,42915807,42854333
9313141,686125782,42445230,42436481
9313682,46694753,596776057,42436481
9314262,46694753,42436484,42436481
9314860,125804796,1396349358,481201577
9315604,239629073,4999422250,42469449
9316146,46865762,42492780,42467685
9316260,46865762,42467770,42467685
9316567,584971432,1061531454,42428653
9317179,68668533,42431019,42428653
9317785,404253364,42421775,42428653
9318323,5709443,5797031283,42792519
9318356,5709443,42788911,42792519
9318358,5697655,42751179,5487791468
9318360,5707371,42876153,42902825
9318660,195743318,42442838,42442836
9319389,497769953,42443127,42442836
9320132,658583341,6166999547,42448326
9320594,68668522,6293701619,42448326
9320936,169381960,42456041,42448326
9321669,538798580,42723331,103083486
9322410,46670729,103082980,103083486
9323139,439933948,1919595928,42450325
9323211,5711600,42956274,42956016
9323213,420556880,4205051794,42940075
9323512,420556860,4205051795,42940075
9323754,628858469,482668550,5937343997
9324117,443181541,4408057415,4408057417
9324196,603563966,42894825,42882534
9324200,5705151,42871960,42871962
9324210,5708755,42841712,42871962
9324235,5708755,42917805,42871962
9324289,5708208,42882158,42871962
9324348,46865600,598348985,42477126
9324583,46865600,42477130,42477126
9324641,693087488,42865986,3804018364
9324647,51980526,42482240,5481891676
9325325,288606228,42752298,42759045
9325327,5675740,42470829,1962832384
9325364,5675740,1962832393,1962832384
9325380,528709348,5137326490,42831130
9325385,5699061,42722573,3400630384
9325949,46332300,42437463,42436330
9326201,68668553,5490721614,42436330
9326749,226007081,42436724,42434117
9327441,559775302,42434122,42434117
9327845,545527190,42809980,42809977
9328055,274888366,42827643,42809977
9328066,221192512,42867040,42906413
9328147,5707538,42890454,42906413
9328150,5668989,42421877,42421882
9328838,516691675,5490639640,2663757124
9328902,275089170,42752272,42762564
9328928,359374424,42760522,42760517
9328983,275089166,42764592,42760517
9328984,359374424,5488188760,42760517
9329207,542225570,42442621,42443659
9329306,5671137,42442618,42443659
9329319,420311635,42923163,5488337183
9329396,25528446,278209477,278209688
9329402,297818459,5429415099,5429415100
9329894,297818459,42828281,5429415100
9330140,5696569,42734360,42734363
9330141,46858882,448151012,94436414
9330633,46858889,448098152,94436414
9331317,111781747,42465294,42465292
9331497,5676708,42478065,42465292
9331538,111781747,42465288,42465292
9331773,5704687,42931724,42864579
9331783,420604738,5490153333,447764074
9332130,222788159,5490151705,5490170213
9332140,222788159,43004863,5490170213
9332143,49180752,460244258,279147285
9332596,539245897,460237526,279147285
9332610,125983924,42862553,1397788826
9332611,125983920,1397788827,1397788826
9332629,420587987,5490225599,42988422
9332764,420881463,42453717,4207752456
9333484,420590069,42442584,4207752456
9334151,420910125,42467334,5488499970
9334591,689756895,4207995522,5488499970
9334887,538786247,42741467,6324329769
9335565,675318425,5482247588,6324329769
9335592,675318426,42779702,6324329769
9336219,420331776,4202699379,4202699380
9336339,274458288,42756266,42756262
9336441,275112246,42759512,42756262
9336460,275112246,42759509,42756262
9336511,90399910,42833325,42817396
9336514,545471905,42521865,42494994
9336515,5678198,42494996,42494994
9336529,545471905,42517328,42494994
9336532,247956704,42861591,42931822
9336565,420885961,2089937888,4207785401
9336972,5698550,42766815,42766812
9336981,140418575,1931696832,5487856817
9336985,588183066,42996645,5102927453
9337326,5697484,42747534,6451401549
9337338,270694766,2874580000,2757013581
9337346,419692766,4197029218,4197029217
9337593,419692761,42923317,4197029217
9337962,46626590,529049383,4736480527
9338706,224088637,2329230155,42776182
9338745,5699137,42747499,42776182
9338749,484968342,4202348586,42750088
9338866,280299694,42769404,42750088
9339334,484968343,4777154348,42750088
9339565,420357213,42806326,2555726409
9339579,5702589,42808722,42831038
9339585,221726020,5505298410,5505298408
9339921,275267226,2692181866,42969079
9339946,275267226,5490139463,42969079
9340000,45545063,42749584,42749579
9340171,45545063,60653722,42749579
9340184,168330904,42760201,42749579
9340186,221694588,42499999,42500003
9340403,420340878,5540316260,4202789422
9340512,226933501,42508104,42485253
9340513,226933501,42485246,42485253
9340517,120051668,42731993,1347023060
9341143,420314029,5487939872,42785835
9341154,420314029,3326202685,42785835
9341160,183794636,42512644,5198591901
9341739,183794636,42512650,5198591901
9342372,68665294,4205883395,5490137412
9342379,68665294,5490138299,5490137412
9342381,5697656,5482247569,5482247576
9342383,19726366,1538237325,205025778
9342556,5672986,42444108,205025778
9342800,587038081,42430308,5607992553
9343544,5708000,3789751279,5155253066
9343546,5708000,42826232,5155253066
9343649,374482054,2883612563,5324928519
9344076,247956704,42895814,42881747
9344077,555768763,42484219,5482301720
9344600,555768763,5482301717,5482301720
9345161,223500211,567081204,42721635
9345808,46595087,596455943,42721635
9346226,440887378,4617095068,42721635
9346403,5697760,42753127,42732507
9346723,216942807,42891030,42918895
9346778,586133591,42744864,42732776
9346824,586133591,3640860637,42732776
9346830,46656985,596271389,596271392
9347479,5670951,42441111,42441169
9348101,5699671,42743903,42770645
9348103,5672948,42455452,42431467
9348198,451808494,3834459540,42431467
9348595,524839412,5106820941,448096182
9348711,682362871,42493957,5488761564
9349232,682362872,42493960,5488761564
9349815,379499854,42485307,2282434988
9349982,379499854,42508841,2282434988
9350240,552001382,2282434967,2282434988
9350245,420330693,4202694077,4089962899
9350607,682362872,42493963,4089962899
9351043,682362872,42471570,4089962899
9351468,340966101,42517183,42517185
9351471,221450862,42500760,42517185
9351874,221450862,42533793,42517185
9352333,5698073,42758930,42758926
9352389,5670296,42430279,42434807
9352853,420512231,42438547,42434807
9353597,5698825,42760162,42735334
9353718,275121736,42735337,42735334
9353838,5698825,42755185,42735334
9354172,37394900,42511729,42517036
9354695,497253780,42470360,42517036
9355205,5679974,42517121,42517036
9355206,46905911,455440769,598784344
9355654,683931309,5866672690,42841803
9356376,374482656,3778733316,42841803
9356461,45209121,1347292549,1347055499
9357109,50045077,60654254,470535722
9357290,222788061,42953905,42953907
9357291,420625860,4205835340,5490208222
9357465,420625860,4205835339,5490208222
9357579,579565231,42436546,42444817
9358323,5671248,42444814,42444817
9358528,141122802,42732273,42732270
9358548,141122802,42732266,42732270
9358767,420826538,4207259613,4207259604
9358902,5711905,5490255946,5490255944
9358904,5711905,5490255942,5490255944
9358921,5698762,42767941,42770522
9358923,246262045,42508465,5391561475
9358970,246262045,42489701,5391561475
9358992,5708456,5482324052,42876072
9359543,5708456,42902907,42876072
9359853,513647366,42876068,42876072
9359856,5715400,42974661,42974584
9359924,5715400,5490266596,42974584
9359984,5699071,42750630,42730326
9359998,5696317,42730330,42730326
9360002,5699071,42746343,42730326
9360003,46865764,42520919,5488487375
9360436,46865764,5488487371,5488487375
9360865,420556669,3530981339,3530981338
9361022,94847594,464878041,464878047
9361035,221753942,5362882695,42467469
9361579,5677397,42486250,42467469
9361580,469292201,42911782,42866362
9362322,469292208,3785676225,42866362
9363052,420895457,4207863952,2408446206
9363637,465675815,2408446154,2408446206
9364246,5702963,42836946,42836942
9364248,5702963,42836937,42836942
9364251,34625443,402480678,246647955
9364991,276607328,3611903626,42989136
9364993,276607341,42951674,42989136
9364996,5701599,42814202,42814207
9365029,46154332,42433237,42433212
9365032,40604366,42902402,2453673826
9365036,40604366,2453673829,2453673826
9365041,46843817,479715922,479715923
9365785,192268938,42747321,4635132292
9366365,384178814,3786901743,561042190
9367105,68674968,561042191,561042190
9367792,420904658,42445365,561042190
9368533,609957891,42852337,2889883683
9368535,420608298,4386645904,3788074254
9368850,649344481,42476300,42477756
9368991,276145144,42515197,42477756
9368992,649344481,42477758,42477756
9369104,5681525,42530024,42511720
9369135,5681525,42526386,42511720
9369249,46714315,42826898,276320116
9369955,198595454,3205305426,276320116
9370397,511671659,5004570632,1506445822
9370400,497403107,2329912061,1506445822
9370838,420354393,4203135151,42534282
9371057,5681598,42534284,42534282
9371058,420354393,42534469,42534282
9371257,5701330,42810113,42806919
9371267,424222659,42806922,42806919
9371268,5701330,42810109,42806919
9371291,46624275,42734161,42744112
9371292,105354586,42749785,42744112
9371590,105354586,42771306,42744112
9371835,5704385,42842503,42833029
9371843,5702719,4309855025,42833029
9371925,68518729,42745863,42740639
9371941,5670526,1061531682,42437052
9371991,195743133,42422000,42437052
9372735,221568678,42460233,42468114
9372740,5675236,42468111,42468114
9372827,5675236,42468117,42468114
9372896,275390411,42502203,42502808
9372979,5699126,42767226,42762814
9372987,374433273,4542072329,3778245575
9373631,182594650,42767295,42767301
9373823,222788159,5490166657,5490166654
9373836,222788159,5490166653,5490166654
9373841,46673608,566372875,42753536
9373845,11876226,596456092,42753536
9374214,221455443,42492608,42472647
9374226,221455443,42465141,42472647
9374290,5698430,5490759630,5490759629
9374409,5698430,5490759642,5490759629
9374424,421506979,4212658372,42444453
9375067,420881457,4207752449,42444453
9375793,420883171,4207764477,42444453
9376535,5701637,42814622,42814624
9376542,5701637,42814627,42814624
9376546,276093694,42498189,2807212492
9376927,46154736,42905483,2807212492
9376931,46154736,2807212495,2807212492
9377006,220102264,42496618,42464469
9377189,220102264,42483764,42464469
9377488,198924779,42909288,42938769
9377500,198924779,42928287,42938769
9377506,222788059,42986852,42986856
9377525,5680978,1942055389,42787927
9378266,275037815,42755851,42755854
9378587,581717288,42763575,42755854
9378608,5710105,42900096,5527146784
9378609,439933928,595407648,42430872
9379321,5669962,4500033344,42430872
9379881,420885956,4207785397,2548028208
9380249,678190348,2548028209,2548028208
9380262,421156315,4209727490,2711571352
9380301,5710358,42902597,2711571352
9380302,265509034,5471793413,2711571352
9380445,5669486,42426089,42426060
9381137,194926842,42457940,1478572209
9381859,5702259,42825401,42825404
9381927,198924560,4202574179,42825404
9381928,198924560,5481977551,42825404
9381932,22898087,4145735059,5178357336
9382676,288862240,42487074,4207704408
9383385,219967684,42835762,42868127
9383394,420340869,4202789433,42502264
9383419,420567514,4205184441,1347131065
9383438,125909177,1397137306,1397137305
9384044,125909178,42821936,1397137305
9384461,5707283,42868389,4202735700
9385127,222788107,42977367,42977368
9385130,222788107,42959377,42977368
9385133,38834259,461040273,461040292
9385154,5698233,42746699,3372618941
9385162,5698233,42761472,3372618941
9385175,122625709,276209383,106076455
9385919,220642955,42900319,42833248
9386100,108305981,42817383,42833248
9386112,5702733,42833250,42833248
9386115,420314334,3005414868,5490200749
9386171,221731898,42496432,5487787904
9386176,221731898,42497591,5487787904
9386456,221595223,42529802,5488792665
9386457,618709510,462126020,462126025
9386458,420567505,4205184444,1347131047
9386843,224058066,1347131049,1347131047
9386846,440122875,2141026522,4207863949
9387522,121193702,42502230,42513515
9387629,121193702,42468495,42513515
9387790,545472065,42482815,42526638
9387796,545471904,42509576,42526638
9387799,5716982,5490191015,5490191922
9388045,222788198,42948021,42978403
9388101,222788198,42978400,42978403
9388355,191303428,278607894,1258875400
9389095,5678663,42501555,42501564
9389154,5678663,42501571,42501564
9389217,44164413,1061531695,1061531803
9389479,5669710,42428065,1061531803
9389599,46475834,42484776,1241531399
9389806,108179450,42484780,1241531399
9390145,5682033,42528705,42517576
9390177,276060160,5488627077,42517576
9390182,5682033,42527503,42517576
9390205,5698445,42765220,42765212
9390206,669737590,42772032,42765212
9390424,122738365,448192917,448118267
9390425,420402150,60648333,448118267
9390468,420880632,4207744353,4207744354
9391200,420880631,4207744355,4207744354
9391896,5671111,1773084410,42437613
9391903,349873702,1692433907,42437613
9392609,5677917,452380989,4210425053
9392852,421254643,5490795651,4210425053
9393257,348697454,42466900,42470961
9393258,5716898,43009780,42955400
9393259,420346480,1372888599,4202846199
9393866,224085896,42783343,42754082
9393981,224085896,42766679,42754082
9394095,5678401,42497287,42498764
9394102,420565387,42525184,42498764
9394108,420565387,42516889,42498764
9394196,5707954,2551028994,42898501
9394204,5707954,2551028925,42898501
9394229,224069072,42746560,5488167345
9394231,46240246,5871779254,589928166
9394975,420347219,4202850356,4202850355
9394998,420347216,42985350,4202850355
9395007,396297759,42878611,2111033620
9395027,396297759,5488582319,2111033620
9395034,274676618,42740544,42740539
9395035,274676618,42740535,42740539
9395037,183103766,42806439,42835738
9395225,183103766,42795391,42835738
9395226,528709332,5137382108,5488297461
9395363,273611786,42765302,42747134
9395390,420565531,4205159051,42745848
9395824,420566817,4205178497,42745848
9396095,664944628,42736961,42745848
9396096,5681411,5488772657,42500814
9396283,35010090,2543269951,410647103
9396284,5680142,42476580,5481954251
9396786,274894218,42978623,42978628
9396805,274894218,42978632,42978628
9396830,198924723,42842564,42842569
9396831,198924723,42842573,42842569
9396842,183916205,5488414502,42528437
9396852,221450862,42506103,42528437
9397331,221450862,42489210,42528437
9397830,5709114,42916228,42847547
9397932,216926516,42785768,2875158704
9398347,216926516,5515233562,2875158704
9398692,225980852,5481864190,5481864189
9398757,531848634,42738876,42738880
9399284,531848634,5334872930,42738880
9399859,83703214,588115258,588114994
9400222,581197331,588114979,588114994
9400898,420346448,42466191,42466189
9401522,660084150,5682817319,42466189
9401542,420346448,4202846205,42466189
9402091,276291380,42896064,42890611
9402096,617846592,42868848,42868851
9402457,68668532,42435497,42448203
9403198,46694766,42446031,42448203
9403216,5697376,42746699,42745436
9403218,46817495,3552687139,598035407
9403430,221607366,42469400,598035407
9404172,223508332,42735474,42748562
9404177,584971385,42770851,42748562
9404208,223508335,42734330,42748562
9404266,46866156,42511776,42516721
9404654,46866156,42474549,42516721
9405043,5681273,42485258,42516721
9405336,5681273,42500887,42516721
9405348,219575372,42927845,42894594
9405351,5706656,2876741367,42894594
9405352,25734619,42842950,5354428127
9405551,222788216,43002442,43019494
9405554,222788216,43018833,43019494
9405558,420544243,4204885390,4204885394
9405563,420544238,42521217,4204885394
9405573,216941363,42806605,42809980
9405575,351870582,42809984,42809980
9405768,420338604,4202762198,4202762197
9406426,420338585,42493506,4202762197
9407096,221589651,599044218,599044219
9407802,222246286,42467437,42517539
9407957,420354390,42534899,5487904462
9408062,420354390,4202932326,5487904462
9408325,195743135,42434098,42435997
9408888,195743135,42438836,42435997
9409490,5699087,42723033,42762890
9409615,5699087,42775349,42762890
9409628,277201110,42431877,42431875
9410116,183103708,1934649705,1934649709
9410527,135856616,1491225737,1491225732
9410560,586781613,42882857,3803780728
9410570,5704660,42845842,42864201
9410571,420351471,4202895702,4202895701
9410961,420351475,42489198,4202895701
9411309,655980171,42868821,42868829
9411674,450357571,2279612172,42471439
9411786,5670594,42431168,42437618
9412456,40709927,42445520,42437618
9412622,5677037,42482253,42482246
9413238,5681383,5481891667,42482246
9413296,5714672,43000929,6198234688
9413297,5714672,43000925,6198234688
9413299,5703220,42842479,42842481
9413300,607436523,5482180846,42842481
9413523,5703220,42842485,42842481
9413556,274366643,42763837,42763832
9413840,274366643,5487859596,42763832
9413901,274894801,42768870,42763832
9413940,588924002,5391529451,5624084563
9414436,420520884,4204588309,5624084563
9414617,198595510,42870320,42870325
9414701,221799261,3803780714,42870325
9414710,198595510,42870329,42870325
9414976,551922425,42757635,1852181204
9415051,664054934,1852181161,1852181204
9415053,174546117,1852181199,1852181204
9415673,46594509,42769499,1852181204
9415676,296072541,42801424,106607989
9416420,208824114,5487829046,2318552212
9416877,587079756,42477378,2318552212
9416910,208824528,2318552219,2318552212
9417093,420508342,42489331,42492767
9417224,614873937,4204432889,42492767
9417289,5680471,42522369,42492767
9417291,5672899,42440792,42445620
9417311,111826111,42437965,42445620
9417328,220599191,42869324,42869329
9417511,220599191,42863315,42869329
9417513,420341609,1942055019,1942055035
9418049,46786492,597826112,597826115
9418172,432296009,60653878,2887940913
9418331,432296009,5478894806,2887940913
9418379,424222659,42806899,5914850975
9418380,424222659,42806897,5914850975
9418394,68314091,5070529440,6422674116
9418647,276024540,42520033,42494116
9418739,276024540,42512644,42494116
9418826,481969116,457192004,277782698
9419570,587061843,42438772,5482291303
9419924,516708667,5043740540,42962436
9420009,46905922,42493879,4205909307
9420232,5677519,42487676,4205909307
9420286,420627368,4205909305,4205909307
9420868,230625734,42502051,42502053
9420957,230625734,42502055,42502053
9421055,283040607,42889671,42889674
9421258,654295295,42726922,6131147511
9421950,5702574,42808791,42830819
9422003,276422700,42882422,42830819
9422024,5702574,42830815,42830819
9422027,5695984,103586218,596455786
9422723,538996273,596455780,596455786
9423312,198924611,42846846,3803985797
9423871,5669328,42424706,254484327
9424583,22941409,254484074,254484327
9425324,223482493,42745917,42745889
9425682,5697623,42750594,42745889
9425696,420899355,4207892890,42745889
9426232,38316071,452391560,4203241298
9426552,219589292,2841134604,4209289712
9426694,276591158,42988493,5490132341
9427032,362204964,42827621,42827625
9427297,5710128,42934657,42827625
9427534,275080029,42746162,42746157
9427640,581187000,2408393015,2408379352
9428163,232493287,2408393018,2408379352
9428513,5709325,42900348,42925514
9428529,5707073,42899999,42881633
9428536,276090397,42464415,42464411
9428557,221589653,598668928,42805172
9429055,5706428,598668879,42805172
9429068,198924788,42845420,42880586
9429069,198924788,42863709,42880586
9429071,276152002,42861660,42880586
9429093,528709332,5137382121,6270642745
9429261,287641396,42734985,42734987
9429323,287641396,42734992,42734987
9429596,615266471,42757307,42734987
9429703,5703475,5118634948,42846699
9429704,5669639,42427337,5173480572
9430194,5673355,42458960,42447176
9430261,196117041,42438949,42447176
9430801,46771199,42499852,42486813
9430821,274836571,42486806,42486813
9431341,222251977,42487936,42514296
9431345,222251977,42524091,42514296
9431347,5715400,5490266604,5490266601
9431401,5715400,43007972,5490266601
9431438,46332295,4676469047,42452026
9431478,46139036,42440829,42452026
9432138,539024459,42436763,42452026
9432686,109971979,42470177,42470173
9432730,125905989,42824701,42924311
9432830,125905989,42887117,42924311
9432875,276149208,42924315,42924311
9432881,440696491,42470778,42470780
9432888,440696491,42470783,42470780
9432910,5679237,42508104,42470780
9432915,46786496,597826128,597826085
9432951,5698116,42750855,42759565
9432956,5699456,42768374,42759565
9432981,46224832,4158680481,5639814879
9433054,420556843,4205051792,42841337
9433285,219579783,2751222137,42841337
9433548,126068871,42841335,42841337
9433726,93805950,42841342,42841337
9433979,495491357,42524154,42497826
9434676,421116785,4209372742,42497826
9435414,420332123,42930512,4202707857
9435556,420332132,5488484893,4202707857
9435767,5680422,5488407534,5488407538
9435768,460566051,42858107,42843257
9435863,464736194,106594248,42843257
9435935,5681503,5490151682,42475695
9435955,5676447,42475691,42475695
9435956,5681503,42529051,42475695
9435962,276150851,42868715,42868711
9435994,276150851,42868708,42868711
9435996,5710126,42918930,42862039
9436098,5704500,42862042,42862039
9436426,349941435,3557257104,42742517
9436433,232493286,2408379342,42742517
9436434,545467814,5271895904,42734880
9436465,38796465,42752489,596646082
9436518,38796464,596646080,596646082
9437120,5704849,5332192213,5155200018
9437138,531021616,5155201430,5155200018
9437142,587038013,42861430,5155200018
9437193,94847612,464880910,464881819
9437514,5696837,42738506,42738510
9437553,5696837,42738512,42738510
9437559,5696837,42738431,42738434
9437607,5696837,42738437,42738434
9437609,5697715,42743315,5487939903
9437706,5697715,5487939900,5487939903
9437933,421110564,2555629021,4209317806
9437962,581148070,42758728,5488784415
9437998,581148070,42774298,5488784415
9438096,275286439,42953645,42953649
9438097,391864586,42430068,42439563
9438823,5670818,42439561,42439563
9439044,5717367,42980476,43010520
9439048,221568691,42526691,42473446
9439051,226938478,42466801,42473446
9439071,226938478,42473028,42473446
9439076,222788107,42977368,42959377
9439079,222788107,42975860,42959377
9439082,9744968,42729148,42772455
9439125,620204871,42768271,42766929
9439137,533487209,5175586413,42766929
9439670,5698563,4207740674,42766929
9440344,5698563,42753407,42766929
9440631,222788005,42992450,42984628
9440642,374483779,42877861,3778744257
9440697,374483780,5538998211,3778744257
9440758,374483779,42877859,3778744257
9441043,275304607,5481915313,42500685
9441059,221686901,42516047,42500685
9441396,221686901,5481915321,42500685
9441703,420354381,5487939666,4202932337
9442198,5679546,42512271,4202932337
9442201,5702244,42825222,42825220
9442245,5699969,42789907,462758680
9442297,38902560,462756047,462758680
9442988,420598294,42442877,4205565496
9443732,5682033,2620907638,42521622
9443768,5682033,42537594,42521622
9443793,420572040,42837506,4205233859
9443995,420572033,5488506620,4205233859
9444159,68665014,448075161,42968948
9444576,183103151,42945690,42968948
9445014,420328723,4202672742,4202453348
9445729,420306970,42468624,4202453348
9446440,5697194,42742136,42743725
9446475,25528685,278209958,278209962
9446530,5705092,42870992,42810940
9446555,257357924,2629162213,2629162214
9446563,5671702,42437201,5481978582
9446999,122633462,1884810431,3590103203
9447638,421149633,597711097,4209669306
9448219,421149637,4209669307,4209669306
9448785,219571504,42930162,42896406
9448793,219571504,42890578,42896406
9448809,5670640,42437917,42437918
9448812,439805285,42442561,42437918
9449540,198924633,371034137,593215914
9450196,5678246,42496177,42496182
9450209,5678246,42496186,42496182
9450514,620204867,42755244,42733578
9450517,32960689,4813099374,42438809
9451261,214275344,42806231,2238500908
9451270,214275342,2238500909,2238500908
9451279,5706418,42891397,42832076
9451282,222912922,5666512607,5487884796
9451559,153014632,42730097,5482223731
9451724,420885183,42737787,42737783
9452401,5681434,42468916,42498710
9452460,5681434,42516987,42498710
9452536,156867579,42472047,42479700
9452544,108179452,42479707,42479700
9452602,108179452,42479696,42479700
9452666,38311759,2318552219,5487881389
9452667,5680978,598633353,598633356
9453404,125912539,1397168506,276011132
9454147,5715286,43006964,42951442
9454148,221726015,42843597,5482323606
9454381,221726015,5482323601,5482323606
9454939,497153601,2569759909,42917418
9454962,5708473,42919162,42917418
9455020,219579784,277743735,1369783096
9455757,420304081,4202418640,3530981377
9456181,196117048,596776201,596775819
9456659,685336387,42459041,596775819
9456677,222788020,5490589656,5490589666
9456681,46865653,42487979,42467240
9456709,46865653,42487983,42467240
9456750,224082344,42745658,42745662
9456763,224082344,42742239,42745662
9456796,374513124,42857814,42888345
9456825,375461315,42845315,42888345
9456935,221442682,42475377,42475374
9456955,221441126,42460587,42475374
9456970,221442682,42475371,42475374
9457138,221441126,42476209,42475374
9457200,420904546,4207935796,42886587
9457663,5712192,5490118094,42950582
9457671,276425985,42950580,42950582
9457675,222788054,42961188,42950582
9457680,222788054,42948567,42950582
9457683,5709303,42818027,42878997
9457720,5709303,276314180,42878997
9457791,38796442,42730752,3295750125
9457794,5696588,42734678,42734681
9457804,5696588,42734684,42734681
9457808,5699077,2024876344,2024876347
9458241,581483752,2024871187,2024876347
9458859,221444651,42512622,5490106360
9458986,222271701,42481808,4203116067
9459362,420370548,42470925,4203116067
9459802,46888471,598622278,42464676
9459810,46866153,42464674,42464676
9460127,533710057,5334639176,3633191502
9460437,5676994,42481572,42481580
9461178,432552966,5481897149,42481580
9461247,432552978,42482354,42481580
9461739,688107524,42861686,42861684
9461741,581876747,42879800,42861684
9461811,683633822,42886818,42886822
9461812,221574528,42529277,42529271
9461853,221574528,42499597,42529271
9461937,581486211,42763746,5327341918
9462288,581486209,42763752,5327341918
9462507,542167630,5488578704,5488621205
9462509,396295386,5488875455,5210367055
9462658,396295386,42491924,5210367055
9462668,46694772,596776165,42446093
9463234,68668554,42446086,42446093
9463978,563685339,42985542,5431806911
9464009,5701154,42807298,42807300
9464010,221445671,42486482,42470267
9464012,183794611,1273032435,42470267
9464018,221445671,42486480,42470267
9464026,276152024,5487827392,42868315
9464031,276141239,42815574,42868315
9464037,46817191,42501316,42501314
9464041,39015953,42474666,42501314
9464669,420370541,4203116066,42534123
9464943,208795708,42505725,42534123
9465105,587079761,42505729,42534123
9465114,347297472,42464838,2696777590
9465290,5715341,5490171758,42970104
9465291,5715341,42980181,42970104
9465319,420312133,359875116,42956128
9465328,5680626,6293612316,42510877
9465341,5680626,42503181,42510877
9465367,5679450,42510875,42510877
9465473,421151977,4209690653,4913491087
9465635,5676417,42475328,42475331
9465637,641405604,42492006,42475331
9466101,220102262,42496599,42464435
9466336,220102262,42491792,42464435
9466369,420302272,42932921,5482334726
9466874,420302272,42908259,5482334726
9467487,5714787,446725705,60650389
9467513,374433281,3778245565,3778245563
9468253,105354586,42744112,42749785
9468345,5697573,42729089,42749785
9468665,105354586,2611640974,42749785
9469004,5697573,42734157,42749785
9469031,583539968,3661350820,470209113
9469735,223940522,42769043,470209113
9469795,223940522,4965762905,470209113
9470211,180330674,42822341,42822339
9470228,180330674,42822337,42822339
9470240,122625732,1369722088,596271421
9470972,5703045,42788391,42838468
9470976,5703045,42838477,42838468
9470993,275284222,42818627,42894768
9471039,275284222,42894766,42894768
9471128,662489540,42865233,42865238
9471213,662489540,5104130259,42865238
9471303,610030211,5777684462,5777684467
9471468,5706656,42868856,5777684467
9471481,5706656,42894617,5777684467
9471483,421853975,42448254,42435518
9472225,46334580,42435516,42435518
9472440,295869460,2996303601,2996303547
9472999,46869156,597676589,2996303547
9473241,587355684,42519011,42532651
9473439,587355684,42487781,42532651
9473584,327356434,42748933,4215737488
9473903,421837820,5608285807,4215737488
9474308,621548251,5871555908,42740365
9474540,144456327,1580084726,42740365
9474876,5696581,42734528,42734442
9474878,68665215,2571871409,42947877
9474891,68665215,42947870,42947877
9474922,5710387,42890657,42867987
9474954,420392129,42867981,42867987
9475626,613560101,42863131,42838631
9475800,613560101,2757013481,42838631
9475802,153017136,42759121,42760090
9475803,277149146,42747528,42760090
9475804,349873702,42437613,4202950104
9476513,227074790,42515835,42497602
9476544,46863780,42497598,42497602
9477140,219960723,278222227,588175740
9477423,5707463,42905517,42882868
9477424,46932176,599044240,599044218
9477993,46932180,599036644,599044218
9478501,525700437,42489675,42489671
9478502,219606146,42903900,42937825
9478503,206610786,42510338,42501868
9478854,552015559,3250354595,42501868
9479529,206610786,42494539,42501868
9480033,46111607,42437058,42422018
9480425,46111607,42438052,42422018
9480537,685311608,42502943,5710235496
9481117,165801383,1773311781,1773311782
9481135,696975774,42765851,42745421
9481630,420565537,5487757049,42745421
